competition,date,match,team,pos,pos_role,player,rater,is_human,original_rating,goals,assists,shots_ontarget,shots_offtarget,shotsblocked,chances2score,drib_success,drib_unsuccess,keypasses,touches,passes_acc,passes_inacc,crosses_acc,crosses_inacc,lballs_acc,lballs_inacc,grduels_w,grduels_l,aerials_w,aerials_l,poss_lost,fouls,wasfouled,clearances,stop_shots,interceptions,tackles,dribbled_past,tballs_acc,tballs_inacc,ycards,rcards,dangmistakes,countattack,offsides,goals_ag_otb,goals_ag_itb,saves_itb,saves_otb,saved_pen,missed_penalties,owngoals,degree_centrality,betweenness_centrality,closeness_centrality,flow_centrality,flow_success,betweenness2goals,win,lost,is_home_team,minutesPlayed,game_duration
Premier League 2017-18,26/12/2017,"Bournemouth - West Ham, 3 - 3",Bournemouth,MF,ML,Ryan Fraser,SkySports,1,8,0,0,0,2,1,1,0,0,2,64,30,6,7,4,4,4,8,2,0,2,16,1,4,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1.357142857,0.173178642,0.754464286,0.373626374,2.01589921,0,0,0,1,84,90
Premier League 2017-18,26/12/2017,"Bournemouth - West Ham, 3 - 3",Bournemouth,MF,MR,Jordon Ibe,WhoScored,0,7.15,0,0,2,1,1,2,1,2,2,50,26,5,3,1,3,0,6,3,0,2,12,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.142857143,0.089514362,0.635338346,0.318681319,1.964252381,0,0,0,1,90,90
Premier League 2017-18,26/12/2017,"Bournemouth - West Ham, 3 - 3",Bournemouth,MF,MR,Jordon Ibe,SkySports,1,6,0,0,2,1,1,2,1,2,2,50,26,5,3,1,3,0,6,3,0,2,12,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.142857143,0.089514362,0.635338346,0.318681319,1.964252381,0,0,0,1,90,90
Premier League 2017-18,26/12/2017,"Bournemouth - West Ham, 3 - 3",Bournemouth,DF,DC,Steve Cook,WhoScored,0,6.24,0,0,0,1,0,0,0,0,0,52,33,7,0,0,2,4,2,0,3,2,11,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.357142857,0.131583559,0.670634921,0.318681319,1.896580182,0,0,0,1,90,90
Premier League 2017-18,26/12/2017,"Bournemouth - West Ham, 3 - 3",Bournemouth,FW,FW,Callum Wilson,WhoScored,0,8.09,1,0,2,2,0,3,2,0,1,31,10,3,1,1,0,0,4,4,1,3,11,2,3,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1.071428571,0.144360223,0.710084034,0.208791209,1.656556919,0.0625,0,0,1,90,90
Premier League 2017-18,26/12/2017,"Bournemouth - West Ham, 3 - 3",Bournemouth,FW,FW,Callum Wilson,SkySports,1,6,1,0,2,2,0,3,2,0,1,31,10,3,1,1,0,0,4,4,1,3,11,2,3,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1.071428571,0.144360223,0.710084034,0.208791209,1.656556919,0.0625,0,0,1,90,90
Premier League 2017-18,26/12/2017,"Bournemouth - West Ham, 3 - 3",Bournemouth,MF,MC,Lewis Cook,WhoScored,0,6.92,0,0,0,0,0,0,0,0,0,58,36,8,3,0,1,4,5,9,0,1,18,2,0,1,1,3,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.642857143,0.276203896,0.804761905,0.395604396,1.599896972,0.0625,0,0,1,90,90
Premier League 2017-18,26/12/2017,"Bournemouth - West Ham, 3 - 3",Bournemouth,MF,MC,Lewis Cook,SkySports,1,7,0,0,0,0,0,0,0,0,0,58,36,8,3,0,1,4,5,9,0,1,18,2,0,1,1,3,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.642857143,0.276203896,0.804761905,0.395604396,1.599896972,0.0625,0,0,1,90,90
Premier League 2017-18,26/12/2017,"Bournemouth - West Ham, 3 - 3",Bournemouth,DF,DL,Adam Smith,WhoScored,0,6.98,0,0,1,0,0,1,1,0,0,70,39,6,0,2,2,1,3,2,1,1,16,1,1,1,0,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.219890082,0.754464286,0.318681319,1.101087302,0,0,0,1,90,90
Premier League 2017-18,26/12/2017,"Bournemouth - West Ham, 3 - 3",Bournemouth,DF,DL,Adam Smith,SkySports,1,6,0,0,1,0,0,1,1,0,0,70,39,6,0,2,2,1,3,2,1,1,16,1,1,1,0,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.219890082,0.754464286,0.318681319,1.101087302,0,0,0,1,90,90
Premier League 2017-18,26/12/2017,"Bournemouth - West Ham, 3 - 3",Bournemouth,MF,MC,Dan Gosling,WhoScored,0,8.64,1,0,2,0,0,1,2,0,0,78,50,8,1,0,2,1,4,6,7,3,9,1,1,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.642857143,0.338477445,0.754464286,0.450549451,1.096225703,0.027777778,0,0,1,90,90
Premier League 2017-18,26/12/2017,"Bournemouth - West Ham, 3 - 3",Bournemouth,MF,MC,Dan Gosling,SkySports,1,6,1,0,2,0,0,1,2,0,0,78,50,8,1,0,2,1,4,6,7,3,9,1,1,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.642857143,0.338477445,0.754464286,0.450549451,1.096225703,0.027777778,0,0,1,90,90
Premier League 2017-18,26/12/2017,"Bournemouth - West Ham, 3 - 3",Bournemouth,Sub,Sub,Benik Afobe,WhoScored,0,6.07,0,0,2,0,0,2,1,0,0,10,5,0,0,0,0,0,1,2,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0.023440371,0.52484472,0.065934066,0.428571429,0,0,0,1,25,90
Premier League 2017-18,26/12/2017,"Bournemouth - West Ham, 3 - 3",Bournemouth,Sub,Sub,Benik Afobe,SkySports,1,4,0,0,2,0,0,2,1,0,0,10,5,0,0,0,0,0,1,2,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0.023440371,0.52484472,0.065934066,0.428571429,0,0,0,1,25,90
Premier League 2017-18,26/12/2017,"Bournemouth - West Ham, 3 - 3",Bournemouth,GK,GK,Asmir Begovic,WhoScored,0,4.29,0,0,0,0,0,0,0,0,0,25,7,3,0,0,5,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0.857142857,0.04539207,0.603571429,0.175824176,0,0,0,0,1,90,90
Premier League 2017-18,26/12/2017,"Bournemouth - West Ham, 3 - 3",Bournemouth,GK,GK,Asmir Begovic,SkySports,1,5,0,0,0,0,0,0,0,0,0,25,7,3,0,0,5,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0.857142857,0.04539207,0.603571429,0.175824176,0,0,0,0,1,90,90
Premier League 2017-18,26/12/2017,"Bournemouth - West Ham, 3 - 3",Bournemouth,Sub,Sub,Marc Pugh,WhoScored,0,5.89,0,0,0,0,0,0,0,0,0,9,4,2,0,2,1,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0.063476799,0.574829932,0.054945055,0,0,0,0,1,6,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",West Bromwich Albion,DF,DR,Craig Dawson,WhoScored,0,7.98,0,0,0,2,0,2,0,0,1,65,26,6,3,3,5,1,4,3,9,3,11,3,0,2,0,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.266666667,0.237349481,0.725925926,0.385416667,1.73330923,0,0,0,1,90,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",West Bromwich Albion,DF,DR,Craig Dawson,SkySports,1,6,0,0,0,2,0,2,0,0,1,65,26,6,3,3,5,1,4,3,9,3,11,3,0,2,0,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.266666667,0.237349481,0.725925926,0.385416667,1.73330923,0,0,0,1,90,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",West Bromwich Albion,DF,DC,Jonny Evans,WhoScored,0,6.86,0,0,0,0,0,0,0,0,0,44,32,8,0,0,4,5,0,2,2,7,8,2,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.133333333,0.298734705,0.653333333,0.302083333,1.640285561,0,0,0,1,90,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",West Bromwich Albion,DF,DC,Jonny Evans,SkySports,1,6,0,0,0,0,0,0,0,0,0,44,32,8,0,0,4,5,0,2,2,7,8,2,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.133333333,0.298734705,0.653333333,0.302083333,1.640285561,0,0,0,1,90,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",West Bromwich Albion,MF,ML,Chris Brunt,WhoScored,0,7.6,0,0,1,2,1,3,0,0,3,70,36,9,4,7,7,7,4,0,4,1,19,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,0.424434094,0.933333333,0.416666667,1.358865396,0,0,0,1,90,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",West Bromwich Albion,MF,ML,Chris Brunt,SkySports,1,6,0,0,1,2,1,3,0,0,3,70,36,9,4,7,7,7,4,0,4,1,19,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,0.424434094,0.933333333,0.416666667,1.358865396,0,0,0,1,90,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",West Bromwich Albion,DF,DL,Kieran Gibbs,WhoScored,0,6.87,0,0,0,1,0,1,0,0,1,58,33,5,1,2,4,4,2,1,2,1,7,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.066666667,0.186019287,0.653333333,0.354166667,1.349079938,0,0,0,1,90,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",West Bromwich Albion,DF,DL,Kieran Gibbs,SkySports,1,7,0,0,0,1,0,1,0,0,1,58,33,5,1,2,4,4,2,1,2,1,7,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.066666667,0.186019287,0.653333333,0.354166667,1.349079938,0,0,0,1,90,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",West Bromwich Albion,MF,MC,Jake Livermore,WhoScored,0,6.74,0,0,0,0,0,0,0,1,0,38,18,7,0,1,1,1,4,3,2,0,10,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.066666667,0.162324385,0.622222222,0.208333333,1.233253917,0,0,0,1,69,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",West Bromwich Albion,MF,MC,Jake Livermore,SkySports,1,6,0,0,0,0,0,0,0,1,0,38,18,7,0,1,1,1,4,3,2,0,10,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.066666667,0.162324385,0.622222222,0.208333333,1.233253917,0,0,0,1,69,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",West Bromwich Albion,FW,FW,Salomon Rondon,WhoScored,0,5.95,0,0,0,2,0,3,0,0,0,14,3,3,0,0,0,2,2,1,1,5,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.050395268,0.593939394,0.114583333,1.104371279,0,0,0,1,53,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",West Bromwich Albion,FW,FW,Salomon Rondon,SkySports,1,6,0,0,0,2,0,3,0,0,0,14,3,3,0,0,0,2,2,1,1,5,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.050395268,0.593939394,0.114583333,1.104371279,0,0,0,1,53,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",West Bromwich Albion,MF,MC,Gareth Barry,WhoScored,0,7.15,0,0,0,2,1,1,0,0,1,65,39,9,1,1,6,4,4,3,3,1,11,3,5,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.6,0.298456829,0.768627451,0.427083333,1.027711601,0,0,0,1,90,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",West Bromwich Albion,MF,MC,Gareth Barry,SkySports,1,6,0,0,0,2,1,1,0,0,1,65,39,9,1,1,6,4,4,3,3,1,11,3,5,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.6,0.298456829,0.768627451,0.427083333,1.027711601,0,0,0,1,90,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",West Bromwich Albion,MF,MR,Matt Phillips,WhoScored,0,6.85,0,0,0,0,0,1,1,3,1,64,25,5,4,6,2,1,15,6,1,1,17,0,3,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.866666667,0.11386557,0.593939394,0.364583333,0.679933518,0,0,0,1,88,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",West Bromwich Albion,MF,MR,Matt Phillips,SkySports,1,6,0,0,0,0,0,1,1,3,1,64,25,5,4,6,2,1,15,6,1,1,17,0,3,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.866666667,0.11386557,0.593939394,0.364583333,0.679933518,0,0,0,1,88,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",West Bromwich Albion,DF,DC,Ahmed Hegazi,WhoScored,0,7.28,0,0,0,0,0,0,0,0,0,35,19,7,0,1,7,5,2,1,5,0,8,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733333333,0.091917207,0.502564103,0.177083333,0.659680065,0,0,0,1,90,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",West Bromwich Albion,DF,DC,Ahmed Hegazi,SkySports,1,6,0,0,0,0,0,0,0,0,0,35,19,7,0,1,7,5,2,1,5,0,8,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733333333,0.091917207,0.502564103,0.177083333,0.659680065,0,0,0,1,90,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",West Bromwich Albion,FW,FW,Jay Rodriguez,WhoScored,0,5.99,0,0,0,2,0,2,0,1,1,36,17,5,1,1,3,1,4,1,4,4,7,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.066666667,0.147831854,0.653333333,0.239583333,0.449929039,0,0,0,1,90,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",West Bromwich Albion,FW,FW,Jay Rodriguez,SkySports,1,6,0,0,0,2,0,2,0,1,1,36,17,5,1,1,3,1,4,1,4,4,7,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.066666667,0.147831854,0.653333333,0.239583333,0.449929039,0,0,0,1,90,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",West Bromwich Albion,Sub,Sub,James McClean,WhoScored,0,6.45,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0,0.408333333,0.020833333,0.333333333,0,0,0,1,90,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",West Bromwich Albion,Sub,Sub,Grzegorz Krychowiak,WhoScored,0,6.47,0,0,0,0,0,0,0,0,0,18,10,2,0,0,0,0,1,1,2,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.12129056,0.593939394,0.104166667,0.166666667,0,0,0,1,21,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",West Bromwich Albion,Sub,Sub,Grzegorz Krychowiak,SkySports,1,5,0,0,0,0,0,0,0,0,0,18,10,2,0,0,0,0,1,1,2,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.12129056,0.593939394,0.104166667,0.166666667,0,0,0,1,21,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",West Bromwich Albion,Sub,Sub,Hal Robson-Kanu,WhoScored,0,6.34,0,0,1,0,0,1,0,1,0,14,3,1,0,2,0,0,4,1,1,2,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533333333,0.054189556,0.568115942,0.072916667,0.125,0,0,0,1,37,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",West Bromwich Albion,Sub,Sub,Hal Robson-Kanu,SkySports,1,6,0,0,1,0,0,1,0,1,0,14,3,1,0,2,0,0,4,1,1,2,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533333333,0.054189556,0.568115942,0.072916667,0.125,0,0,0,1,37,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",West Bromwich Albion,GK,GK,Ben Foster,WhoScored,0,7.26,0,0,0,0,0,0,0,0,0,21,10,3,0,0,5,3,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0.733333333,0.091720761,0.502564103,0.15625,0,0,0,0,1,90,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",West Bromwich Albion,GK,GK,Ben Foster,SkySports,1,6,0,0,0,0,0,0,0,0,0,21,10,3,0,0,5,3,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0.733333333,0.091720761,0.502564103,0.15625,0,0,0,0,1,90,90
Premier League 2017-18,26/12/2017,"Manchester United - Burnley, 2 - 2",Burnley,Sub,Sub,Jonathan Walters,WhoScored,0,6.06,0,0,0,0,0,0,0,0,0,7,2,1,0,0,0,1,1,0,1,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0.042796051,0.50297619,0.033333333,0,0,0,0,0,10,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",Everton,DF,DC,Ashley Williams,SkySports,1,7,0,0,1,0,0,1,0,0,0,43,18,4,0,0,1,2,2,5,3,4,14,2,0,9,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.066666667,0.203014881,0.653333333,0.318181818,0.523194539,0,0,0,0,90,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",Everton,DF,DC,Ashley Williams,WhoScored,0,7.35,0,0,1,0,0,1,0,0,0,43,18,4,0,0,1,2,2,5,3,4,14,2,0,9,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.066666667,0.203014881,0.653333333,0.318181818,0.523194539,0,0,0,0,90,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",Everton,MF,ML,Cuco Martina,SkySports,1,6,0,0,0,0,0,0,0,0,0,76,30,10,1,1,3,4,4,11,1,5,19,2,2,4,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0.388455378,0.725925926,0.439393939,0.426125037,0,0,0,0,90,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",Everton,MF,ML,Cuco Martina,WhoScored,0,6.97,0,0,0,0,0,0,0,0,0,76,30,10,1,1,3,4,4,11,1,5,19,2,2,4,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0.388455378,0.725925926,0.439393939,0.426125037,0,0,0,0,90,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",Everton,MF,MC,Tom Davies,SkySports,1,6,0,0,0,1,0,1,0,0,0,39,27,4,0,1,2,1,3,6,0,4,9,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0.235862547,0.687719298,0.363636364,0.365408568,0,0,0,0,88,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",Everton,MF,MC,Tom Davies,WhoScored,0,6.19,0,0,0,1,0,1,0,0,0,39,27,4,0,1,2,1,3,6,0,4,9,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0.235862547,0.687719298,0.363636364,0.365408568,0,0,0,0,88,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",Everton,MF,MC,Gylfi Sigurdsson,SkySports,1,6,0,0,0,0,0,0,0,0,1,50,30,4,1,7,3,6,3,2,1,4,13,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0.276877225,0.768627451,0.363636364,0.290177395,0,0,0,0,90,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",Everton,MF,MC,Gylfi Sigurdsson,WhoScored,0,6.6,0,0,0,0,0,0,0,0,1,50,30,4,1,7,3,6,3,2,1,4,13,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0.276877225,0.768627451,0.363636364,0.290177395,0,0,0,0,90,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",Everton,Sub,Sub,Oumar Niasse,SkySports,1,5,0,0,2,0,0,2,0,0,0,14,3,0,1,0,0,0,2,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.6,0.12788618,0.544444444,0.075757576,0.142857143,0,0,0,0,29,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",Everton,Sub,Sub,Oumar Niasse,WhoScored,0,6.44,0,0,2,0,0,2,0,0,0,14,3,0,1,0,0,0,2,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.6,0.12788618,0.544444444,0.075757576,0.142857143,0,0,0,0,29,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",Everton,Sub,Sub,Aaron Lennon,SkySports,1,5,0,0,0,0,0,0,1,0,0,11,6,1,0,2,0,1,2,3,0,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.733333333,0.104146824,0.593939394,0.136363636,0.1,0,0,0,0,29,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",Everton,Sub,Sub,Aaron Lennon,WhoScored,0,5.96,0,0,0,0,0,0,1,0,0,11,6,1,0,2,0,1,2,3,0,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.733333333,0.104146824,0.593939394,0.136363636,0.1,0,0,0,0,29,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",Everton,DF,DC,Mason Holgate,SkySports,1,7,0,0,0,0,0,0,0,0,0,51,26,9,0,0,8,5,1,3,4,1,17,1,1,6,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1.2,0.253199481,0.622222222,0.378787879,0,0,0,0,0,90,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",Everton,DF,DC,Mason Holgate,WhoScored,0,7.09,0,0,0,0,0,0,0,0,0,51,26,9,0,0,8,5,1,3,4,1,17,1,1,6,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1.2,0.253199481,0.622222222,0.378787879,0,0,0,0,0,90,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",Everton,MF,DMC,Morgan Schneiderlin,SkySports,1,6,0,0,0,0,0,0,1,0,0,54,37,6,0,1,6,2,1,6,1,1,9,1,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.4,0.22665783,0.725925926,0.439393939,0,0,0,0,0,90,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",Everton,MF,DMC,Morgan Schneiderlin,WhoScored,0,6.86,0,0,0,0,0,0,1,0,0,54,37,6,0,1,6,2,1,6,1,1,9,1,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.4,0.22665783,0.725925926,0.439393939,0,0,0,0,0,90,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",Everton,DF,DC,Michael Keane,SkySports,1,7,0,0,0,0,0,0,0,0,0,49,24,9,0,0,7,6,0,2,9,1,13,0,1,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.2,0.171318306,0.653333333,0.333333333,0,0,0,0,0,90,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",Everton,DF,DC,Michael Keane,WhoScored,0,7.88,0,0,0,0,0,0,0,0,0,49,24,9,0,0,7,6,0,2,9,1,13,0,1,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.2,0.171318306,0.653333333,0.333333333,0,0,0,0,0,90,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",Everton,MF,MR,Jonjoe Kenny,SkySports,1,7,0,0,0,0,0,0,0,0,0,53,21,7,0,3,3,3,2,3,1,1,15,0,0,5,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.133333333,0.148734902,0.725925926,0.333333333,0,0,0,0,0,90,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",Everton,MF,MR,Jonjoe Kenny,WhoScored,0,6.68,0,0,0,0,0,0,0,0,0,53,21,7,0,3,3,3,2,3,1,1,15,0,0,5,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.133333333,0.148734902,0.725925926,0.333333333,0,0,0,0,0,90,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",Everton,GK,GK,Jordan Pickford,SkySports,1,7,0,0,0,0,0,0,0,0,0,24,4,5,0,0,2,5,0,0,2,0,6,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0.733333333,0.075892272,0.502564103,0.166666667,0,0,0,0,0,90,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",Everton,GK,GK,Jordan Pickford,WhoScored,0,7.4,0,0,0,0,0,0,0,0,0,24,4,5,0,0,2,5,0,0,2,0,6,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0.733333333,0.075892272,0.502564103,0.166666667,0,0,0,0,0,90,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",Everton,FW,FW,Dominic Calvert-Lewin,SkySports,1,5,0,0,0,0,0,0,0,0,0,18,4,2,0,1,0,0,1,3,6,10,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.034776041,0.593939394,0.136363636,0,0,0,0,0,61,90
Premier League 2017-18,26/12/2017,"West Bromwich Albion - Everton, 0 - 0",Everton,FW,FW,Dominic Calvert-Lewin,WhoScored,0,6.22,0,0,0,0,0,0,0,0,0,18,4,2,0,1,0,0,1,3,6,10,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.034776041,0.593939394,0.136363636,0,0,0,0,0,61,90
